GAME_DATE,HOME_TEAM_ID,HOME_TEAM_NAME,_2pointer_PCT_HOME,_3pointer_PCT_HOME,FreeThrow_PCT_HOME,Assists_HOME,Rebounds_HOME,VISITOR_TEAM_ID,VISITOR_TEAM_NAME,_2pointer_PCT_AWAY,_3pointer_PCT_AWAY,FreeThrow_PCT_AWAY,Assists_AWAY,Rebounds_AWAY,HOME_TEAM_WINS
2021-04-24,1610612752,Knicks,0.56,0.516,0.833,20.0,44.0,1610612761,Raptors,0.434,0.386,0.737,31.0,33.0,1
2021-04-24,1610612749,Bucks,0.516,0.45,0.667,33.0,55.0,1610612755,76ers,0.378,0.226,0.735,15.0,41.0,1
2021-04-24,1610612754,Pacers,0.417,0.313,0.714,28.0,39.0,1610612765,Pistons,0.406,0.294,0.808,26.0,62.0,1
2021-04-24,1610612740,Pelicans,0.471,0.409,0.531,20.0,48.0,1610612759,Spurs,0.435,0.29,0.844,22.0,46.0,0
2021-04-24,1610612748,Heat,0.45,0.378,0.833,22.0,37.0,1610612741,Bulls,0.481,0.342,0.923,28.0,42.0,1
2021-04-24,1610612742,Mavericks,0.487,0.433,0.76,26.0,51.0,1610612747,Lakers,0.384,0.267,0.789,22.0,36.0,1
2021-04-24,1610612762,Jazz,0.402,0.404,0.733,24.0,45.0,1610612750,Timberwolves,0.435,0.237,0.6,15.0,47.0,0
2021-04-24,1610612743,Nuggets,0.595,0.432,0.813,36.0,36.0,1610612745,Rockets,0.5,0.375,0.679,27.0,35.0,1
2021-04-23,1610612737,Hawks,0.538,0.429,0.895,24.0,38.0,1610612748,Heat,0.481,0.351,0.875,24.0,30.0,1
2021-04-23,1610612751,Nets,0.43,0.344,0.857,26.0,47.0,1610612738,Celtics,0.404,0.405,0.688,21.0,54.0,1
2021-04-23,1610612766,Hornets,0.426,0.35,0.778,26.0,38.0,1610612739,Cavaliers,0.513,0.333,0.714,27.0,47.0,1
2021-04-23,1610612745,Rockets,0.404,0.31,0.864,24.0,47.0,1610612746,Clippers,0.402,0.353,0.826,22.0,58.0,0
2021-04-23,1610612760,Thunder,0.419,0.303,0.84,18.0,40.0,1610612764,Wizards,0.516,0.563,0.938,25.0,50.0,0
2021-04-23,1610612757,Trail Blazers,0.479,0.4,0.815,28.0,50.0,1610612763,Grizzlies,0.531,0.3,0.773,33.0,39.0,0
2021-04-23,1610612744,Warriors,0.536,0.385,0.722,40.0,52.0,1610612743,Nuggets,0.386,0.283,0.8,26.0,36.0,1
2021-04-22,1610612738,Celtics,0.429,0.3,0.875,20.0,48.0,1610612756,Suns,0.409,0.171,0.889,18.0,38.0,1
2021-04-22,1610612753,Magic,0.367,0.361,0.789,13.0,40.0,1610612740,Pelicans,0.556,0.429,0.885,34.0,58.0,0
2021-04-22,1610612749,Bucks,0.556,0.5,0.609,32.0,45.0,1610612755,76ers,0.505,0.444,0.722,27.0,33.0,1
2021-04-22,1610612759,Spurs,0.463,0.458,0.778,28.0,43.0,1610612765,Pistons,0.455,0.364,0.591,15.0,43.0,1
2021-04-22,1610612741,Bulls,0.494,0.326,0.727,30.0,50.0,1610612766,Hornets,0.427,0.258,0.765,30.0,38.0,1
2021-04-22,1610612742,Mavericks,0.488,0.375,0.722,23.0,38.0,1610612747,Lakers,0.478,0.333,0.824,26.0,45.0,1
2021-04-21,1610612739,Cavaliers,0.511,0.444,0.789,27.0,41.0,1610612741,Bulls,0.494,0.351,0.778,27.0,41.0,1
2021-04-21,1610612754,Pacers,0.455,0.35,0.8,30.0,47.0,1610612760,Thunder,0.462,0.31,0.688,26.0,55.0,1
2021-04-21,1610612755,76ers,0.513,0.52,0.692,24.0,44.0,1610612756,Suns,0.477,0.357,0.905,30.0,33.0,0
2021-04-21,1610612761,Raptors,0.433,0.383,0.857,23.0,48.0,1610612751,Nets,0.396,0.317,0.783,19.0,50.0,1
2021-04-21,1610612764,Wizards,0.418,0.357,0.842,23.0,61.0,1610612744,Warriors,0.396,0.333,0.905,22.0,44.0,1
2021-04-21,1610612752,Knicks,0.538,0.543,0.8,29.0,49.0,1610612737,Hawks,0.48,0.353,0.708,28.0,41.0,1
2021-04-21,1610612745,Rockets,0.354,0.204,0.529,17.0,50.0,1610612762,Jazz,0.456,0.37,0.813,27.0,61.0,0
2021-04-21,1610612742,Mavericks,0.5,0.372,0.731,25.0,43.0,1610612765,Pistons,0.506,0.406,0.774,30.0,42.0,1
2021-04-21,1610612759,Spurs,0.403,0.286,0.75,21.0,38.0,1610612748,Heat,0.47,0.419,0.8,28.0,44.0,0
2021-04-21,1610612746,Clippers,0.452,0.519,0.75,28.0,43.0,1610612763,Grizzlies,0.452,0.433,0.696,19.0,42.0,1
2021-04-21,1610612757,Trail Blazers,0.46,0.333,0.867,21.0,41.0,1610612743,Nuggets,0.443,0.333,0.882,24.0,46.0,0
2021-04-21,1610612758,Kings,0.581,0.515,0.806,29.0,33.0,1610612750,Timberwolves,0.529,0.441,0.818,30.0,34.0,1
2021-04-20,1610612737,Hawks,0.415,0.265,0.862,20.0,65.0,1610612753,Magic,0.395,0.216,0.69,13.0,40.0,1
2021-04-20,1610612752,Knicks,0.482,0.4,0.917,22.0,39.0,1610612766,Hornets,0.453,0.41,0.375,26.0,39.0,1
2021-04-20,1610612740,Pelicans,0.56,0.364,0.625,28.0,37.0,1610612751,Nets,0.551,0.378,0.786,30.0,44.0,0
2021-04-20,1610612757,Trail Blazers,0.447,0.318,0.737,22.0,42.0,1610612746,Clippers,0.5,0.289,0.8,24.0,45.0,0
2021-04-20,1610612758,Kings,0.454,0.429,0.875,28.0,39.0,1610612750,Timberwolves,0.567,0.419,0.737,34.0,50.0,0
2021-04-19,1610612765,Pistons,0.488,0.37,0.714,25.0,44.0,1610612739,Cavaliers,0.488,0.192,0.8,24.0,39.0,1
2021-04-19,1610612738,Celtics,0.468,0.4,0.933,21.0,39.0,1610612741,Bulls,0.451,0.344,0.9,30.0,40.0,0
2021-04-19,1610612755,76ers,0.393,0.375,0.778,26.0,42.0,1610612744,Warriors,0.447,0.438,0.781,15.0,45.0,0
2021-04-19,1610612754,Pacers,0.327,0.235,0.667,20.0,54.0,1610612759,Spurs,0.429,0.286,0.829,27.0,57.0,0
2021-04-19,1610612748,Heat,0.484,0.396,0.571,31.0,52.0,1610612745,Rockets,0.388,0.237,0.941,20.0,41.0,1
2021-04-19,1610612764,Wizards,0.505,0.323,0.586,31.0,42.0,1610612760,Thunder,0.434,0.394,0.815,23.0,48.0,1
2021-04-19,1610612749,Bucks,0.48,0.324,0.947,19.0,51.0,1610612756,Suns,0.481,0.405,0.9,28.0,45.0,0
2021-04-19,1610612743,Nuggets,0.5,0.385,0.846,30.0,58.0,1610612763,Grizzlies,0.477,0.425,0.75,33.0,47.0,1
2021-04-19,1610612747,Lakers,0.43,0.429,0.68,17.0,32.0,1610612762,Jazz,0.573,0.455,0.909,29.0,42.0,0
2021-04-18,1610612737,Hawks,0.489,0.406,0.765,20.0,51.0,1610612754,Pacers,0.489,0.313,0.85,33.0,41.0,1
2021-04-18,1610612752,Knicks,0.474,0.379,0.875,27.0,49.0,1610612740,Pelicans,0.406,0.222,0.8,25.0,52.0,1
2021-04-18,1610612748,Heat,0.437,0.41,0.81,28.0,53.0,1610612751,Nets,0.476,0.395,0.667,26.0,38.0,1
2021-04-18,1610612766,Hornets,0.47,0.419,0.765,26.0,46.0,1610612757,Trail Blazers,0.396,0.278,0.679,18.0,47.0,1
2021-04-18,1610612753,Magic,0.451,0.344,0.895,28.0,36.0,1610612745,Rockets,0.512,0.471,0.7,26.0,43.0,0
2021-04-18,1610612761,Raptors,0.385,0.447,0.875,23.0,47.0,1610612760,Thunder,0.451,0.424,0.857,22.0,46.0,1
2021-04-18,1610612742,Mavericks,0.448,0.333,0.65,15.0,42.0,1610612758,Kings,0.494,0.458,0.88,22.0,42.0,0
2021-04-18,1610612746,Clippers,0.506,0.5,0.765,31.0,48.0,1610612750,Timberwolves,0.409,0.378,0.762,27.0,37.0,1
2021-04-17,1610612747,Lakers,0.516,0.333,0.87,26.0,52.0,1610612762,Jazz,0.416,0.39,1.0,31.0,37.0,1
2021-04-17,1610612764,Wizards,0.532,0.563,0.632,25.0,48.0,1610612765,Pistons,0.44,0.333,0.739,19.0,45.0,1
2021-04-17,1610612741,Bulls,0.5,0.4,0.889,30.0,38.0,1610612739,Cavaliers,0.443,0.4,0.857,27.0,44.0,1
2021-04-17,1610612738,Celtics,0.468,0.326,0.8,18.0,45.0,1610612744,Warriors,0.513,0.425,0.75,22.0,40.0,1
2021-04-17,1610612749,Bucks,0.429,0.34,0.778,27.0,45.0,1610612763,Grizzlies,0.548,0.375,0.917,31.0,43.0,0
2021-04-17,1610612756,Suns,0.4,0.222,0.438,19.0,48.0,1610612759,Spurs,0.506,0.414,0.75,23.0,46.0,0
2021-04-16,1610612762,Jazz,0.483,0.381,0.792,22.0,56.0,1610612754,Pacers,0.39,0.333,0.941,23.0,43.0,1
2021-04-16,1610612765,Pistons,0.422,0.286,0.706,22.0,54.0,1610612760,Thunder,0.402,0.179,0.731,19.0,56.0,1
2021-04-16,1610612755,76ers,0.422,0.318,0.733,21.0,46.0,1610612746,Clippers,0.451,0.487,0.625,26.0,43.0,1
2021-04-16,1610612764,Wizards,0.469,0.148,0.719,24.0,46.0,1610612740,Pelicans,0.412,0.25,0.848,26.0,56.0,1
2021-04-16,1610612751,Nets,0.553,0.512,0.938,35.0,37.0,1610612766,Hornets,0.53,0.353,0.75,26.0,37.0,1
2021-04-16,1610612761,Raptors,0.5,0.4,0.944,24.0,42.0,1610612753,Magic,0.455,0.348,0.706,20.0,35.0,1
2021-04-16,1610612741,Bulls,0.469,0.382,0.8,34.0,46.0,1610612763,Grizzlies,0.523,0.425,0.792,33.0,42.0,0
2021-04-16,1610612745,Rockets,0.442,0.314,0.667,23.0,35.0,1610612743,Nuggets,0.489,0.29,0.871,22.0,54.0,0
2021-04-16,1610612750,Timberwolves,0.519,0.417,0.69,30.0,45.0,1610612748,Heat,0.488,0.412,0.731,33.0,33.0,1
2021-04-16,1610612759,Spurs,0.474,0.304,0.9,30.0,49.0,1610612757,Trail Blazers,0.461,0.379,0.875,23.0,38.0,0
2021-04-16,1610612742,Mavericks,0.44,0.333,0.737,30.0,41.0,1610612752,Knicks,0.512,0.5,0.714,22.0,45.0,0
2021-04-15,1610612737,Hawks,0.453,0.412,0.895,23.0,39.0,1610612749,Bucks,0.484,0.372,0.706,25.0,51.0,0
2021-04-15,1610612739,Cavaliers,0.432,0.323,0.778,21.0,39.0,1610612744,Warriors,0.511,0.37,0.8,33.0,47.0,0
2021-04-15,1610612747,Lakers,0.449,0.324,0.684,28.0,36.0,1610612738,Celtics,0.565,0.438,0.846,33.0,48.0,0
2021-04-15,1610612756,Suns,0.558,0.368,0.857,30.0,39.0,1610612758,Kings,0.551,0.467,0.737,22.0,32.0,1
2021-04-14,1610612750,Timberwolves,0.37,0.366,0.71,22.0,47.0,1610612749,Bucks,0.469,0.475,0.826,26.0,52.0,0
2021-04-14,1610612766,Hornets,0.405,0.364,0.5,23.0,38.0,1610612739,Cavaliers,0.487,0.419,0.842,27.0,47.0,0
2021-04-14,1610612755,76ers,0.517,0.464,0.8,23.0,32.0,1610612751,Nets,0.518,0.19,0.9,23.0,43.0,1
2021-04-14,1610612761,Raptors,0.466,0.467,0.84,21.0,54.0,1610612759,Spurs,0.427,0.436,0.704,26.0,41.0,1
2021-04-14,1610612765,Pistons,0.435,0.292,0.773,17.0,46.0,1610612746,Clippers,0.398,0.241,0.905,10.0,47.0,0
2021-04-14,1610612741,Bulls,0.477,0.459,0.778,23.0,40.0,1610612753,Magic,0.494,0.444,0.75,29.0,46.0,0
2021-04-14,1610612740,Pelicans,0.455,0.214,0.833,25.0,49.0,1610612752,Knicks,0.454,0.515,0.846,19.0,48.0,0
2021-04-14,1610612745,Rockets,0.462,0.294,0.818,22.0,47.0,1610612754,Pacers,0.532,0.417,0.773,28.0,48.0,0
2021-04-14,1610612760,Thunder,0.478,0.259,0.56,22.0,50.0,1610612744,Warriors,0.547,0.511,0.826,39.0,41.0,0
2021-04-14,1610612763,Grizzlies,0.467,0.382,0.762,27.0,45.0,1610612742,Mavericks,0.5,0.325,0.765,25.0,45.0,0
2021-04-14,1610612743,Nuggets,0.539,0.472,0.769,32.0,43.0,1610612748,Heat,0.494,0.406,0.833,29.0,30.0,1
2021-04-14,1610612758,Kings,0.462,0.333,0.75,22.0,30.0,1610612764,Wizards,0.522,0.292,0.815,23.0,56.0,0
2021-04-13,1610612750,Timberwolves,0.345,0.265,0.727,16.0,44.0,1610612751,Nets,0.505,0.417,0.833,31.0,57.0,0
2021-04-13,1610612754,Pacers,0.458,0.225,0.818,14.0,42.0,1610612746,Clippers,0.539,0.464,0.895,34.0,48.0,0
2021-04-13,1610612761,Raptors,0.477,0.256,0.692,16.0,42.0,1610612737,Hawks,0.476,0.433,0.682,21.0,39.0,0
2021-04-13,1610612766,Hornets,0.434,0.257,0.667,22.0,45.0,1610612747,Lakers,0.415,0.364,0.944,24.0,38.0,0
2021-04-13,1610612762,Jazz,0.419,0.362,0.85,24.0,51.0,1610612760,Thunder,0.387,0.412,0.556,13.0,50.0,1
2021-04-13,1610612756,Suns,0.463,0.31,0.944,28.0,48.0,1610612748,Heat,0.378,0.205,0.789,24.0,36.0,1
2021-04-13,1610612757,Trail Blazers,0.478,0.395,0.706,31.0,46.0,1610612738,Celtics,0.467,0.429,0.708,30.0,46.0,0
2021-04-12,1610612752,Knicks,0.472,0.185,0.815,18.0,47.0,1610612747,Lakers,0.438,0.333,0.778,22.0,33.0,1
2021-04-12,1610612742,Mavericks,0.422,0.25,0.8,16.0,46.0,1610612755,76ers,0.488,0.387,0.697,24.0,40.0,0
2021-04-12,1610612753,Magic,0.45,0.25,0.625,15.0,44.0,1610612759,Spurs,0.516,0.4,0.778,30.0,47.0,0
2021-04-12,1610612763,Grizzlies,0.471,0.321,0.857,27.0,51.0,1610612741,Bulls,0.419,0.161,0.765,23.0,40.0,1
2021-04-12,1610612740,Pelicans,0.545,0.316,0.692,24.0,51.0,1610612758,Kings,0.433,0.286,0.595,21.0,34.0,1
2021-04-12,1610612762,Jazz,0.482,0.417,0.774,21.0,43.0,1610612764,Wizards,0.522,0.474,0.786,29.0,44.0,0
2021-04-12,1610612744,Warriors,0.481,0.409,0.909,23.0,36.0,1610612743,Nuggets,0.47,0.308,0.84,23.0,41.0,1
2021-04-12,1610612756,Suns,0.479,0.556,0.611,33.0,42.0,1610612745,Rockets,0.506,0.405,0.789,32.0,51.0,1
2021-04-11,1610612766,Hornets,0.463,0.349,0.857,28.0,38.0,1610612737,Hawks,0.452,0.436,0.75,27.0,41.0,0
2021-04-11,1610612743,Nuggets,0.364,0.235,0.833,23.0,46.0,1610612738,Celtics,0.448,0.212,0.87,20.0,52.0,0
2021-04-11,1610612739,Cavaliers,0.482,0.325,0.824,29.0,36.0,1610612740,Pelicans,0.512,0.292,0.808,30.0,50.0,0
2021-04-11,1610612753,Magic,0.372,0.222,0.789,19.0,37.0,1610612749,Bucks,0.489,0.475,0.867,28.0,56.0,0
2021-04-11,1610612752,Knicks,0.398,0.257,0.852,19.0,46.0,1610612761,Raptors,0.418,0.324,0.826,19.0,40.0,1
2021-04-11,1610612742,Mavericks,0.479,0.31,0.933,25.0,37.0,1610612759,Spurs,0.542,0.381,0.778,20.0,41.0,0
2021-04-11,1610612763,Grizzlies,0.461,0.3,0.684,27.0,50.0,1610612754,Pacers,0.525,0.351,0.882,35.0,53.0,0
2021-04-11,1610612750,Timberwolves,0.494,0.444,1.0,27.0,36.0,1610612741,Bulls,0.511,0.395,0.615,30.0,38.0,1
2021-04-11,1610612746,Clippers,0.625,0.556,0.762,35.0,37.0,1610612765,Pistons,0.529,0.469,0.895,33.0,31.0,1
2021-04-11,1610612757,Trail Blazers,0.481,0.314,0.684,21.0,41.0,1610612748,Heat,0.494,0.414,0.65,21.0,30.0,0
2021-04-10,1610612739,Cavaliers,0.453,0.429,0.846,27.0,32.0,1610612761,Raptors,0.616,0.531,0.857,29.0,39.0,0
2021-04-10,1610612751,Nets,0.438,0.185,0.867,19.0,42.0,1610612747,Lakers,0.505,0.559,0.65,30.0,47.0,0
2021-04-10,1610612760,Thunder,0.5,0.4,0.474,21.0,45.0,1610612755,76ers,0.468,0.316,0.68,24.0,47.0,0
2021-04-10,1610612762,Jazz,0.455,0.36,0.857,22.0,52.0,1610612758,Kings,0.477,0.333,0.636,23.0,38.0,1
2021-04-10,1610612744,Warriors,0.538,0.4,0.813,31.0,45.0,1610612745,Rockets,0.466,0.351,0.7,25.0,45.0,1
2021-04-10,1610612756,Suns,0.514,0.395,1.0,36.0,45.0,1610612764,Wizards,0.464,0.36,0.679,27.0,49.0,1
2021-04-10,1610612757,Trail Blazers,0.478,0.448,0.792,18.0,49.0,1610612765,Pistons,0.446,0.346,0.714,25.0,38.0,1
2021-04-09,1610612753,Magic,0.422,0.25,0.774,23.0,50.0,1610612754,Pacers,0.413,0.333,0.857,26.0,49.0,0
2021-04-09,1610612738,Celtics,0.54,0.452,0.941,32.0,45.0,1610612750,Timberwolves,0.49,0.357,0.9,30.0,37.0,1
2021-04-09,1610612752,Knicks,0.469,0.438,0.879,24.0,48.0,1610612763,Grizzlies,0.5,0.467,0.618,33.0,43.0,1
2021-04-09,1610612737,Hawks,0.56,0.259,0.826,25.0,41.0,1610612741,Bulls,0.477,0.394,0.929,25.0,38.0,1
2021-04-09,1610612740,Pelicans,0.433,0.182,0.633,22.0,56.0,1610612755,76ers,0.418,0.355,0.708,20.0,47.0,1
2021-04-09,1610612749,Bucks,0.449,0.368,0.739,23.0,48.0,1610612766,Hornets,0.484,0.38,0.909,35.0,49.0,0
2021-04-09,1610612743,Nuggets,0.544,0.519,0.913,32.0,46.0,1610612759,Spurs,0.462,0.333,0.857,33.0,38.0,1
2021-04-09,1610612744,Warriors,0.466,0.306,0.667,27.0,41.0,1610612764,Wizards,0.483,0.263,0.792,30.0,47.0,0
2021-04-09,1610612746,Clippers,0.545,0.514,0.846,31.0,38.0,1610612745,Rockets,0.47,0.324,0.704,28.0,41.0,1
2021-04-08,1610612761,Raptors,0.433,0.324,0.818,19.0,41.0,1610612741,Bulls,0.54,0.4,0.889,35.0,49.0,0
2021-04-08,1610612748,Heat,0.479,0.4,0.8,22.0,38.0,1610612747,Lakers,0.443,0.343,0.88,26.0,40.0,1
2021-04-08,1610612760,Thunder,0.449,0.406,0.692,28.0,44.0,1610612739,Cavaliers,0.511,0.351,0.833,35.0,44.0,0
2021-04-08,1610612742,Mavericks,0.443,0.378,0.722,23.0,56.0,1610612749,Bucks,0.38,0.364,0.813,16.0,52.0,1
2021-04-08,1610612762,Jazz,0.453,0.286,0.889,21.0,58.0,1610612757,Trail Blazers,0.396,0.271,0.778,18.0,41.0,1
2021-04-08,1610612746,Clippers,0.5,0.486,0.917,26.0,35.0,1610612756,Suns,0.507,0.25,0.833,20.0,36.0,1
2021-04-08,1610612758,Kings,0.442,0.233,0.692,20.0,38.0,1610612765,Pistons,0.524,0.348,0.85,24.0,43.0,0
2021-04-07,1610612754,Pacers,0.591,0.5,0.895,32.0,35.0,1610612750,Timberwolves,0.527,0.357,0.775,30.0,42.0,1
2021-04-07,1610612753,Magic,0.473,0.387,0.696,22.0,39.0,1610612764,Wizards,0.576,0.528,0.875,35.0,37.0,0
2021-04-07,1610612738,Celtics,0.419,0.375,0.7,22.0,53.0,1610612752,Knicks,0.417,0.485,0.813,22.0,39.0,1
2021-04-07,1610612751,Nets,0.554,0.463,0.818,37.0,45.0,1610612740,Pelicans,0.427,0.222,0.744,23.0,40.0,1
2021-04-07,1610612745,Rockets,0.432,0.386,0.563,21.0,49.0,1610612742,Mavericks,0.379,0.256,0.773,16.0,46.0,1
2021-04-07,1610612737,Hawks,0.446,0.357,0.867,26.0,42.0,1610612763,Grizzlies,0.539,0.425,0.857,30.0,54.0,0
2021-04-07,1610612760,Thunder,0.435,0.39,0.706,29.0,46.0,1610612766,Hornets,0.443,0.341,0.923,27.0,42.0,0
2021-04-07,1610612743,Nuggets,0.44,0.308,0.75,26.0,53.0,1610612759,Spurs,0.418,0.25,0.667,23.0,42.0,1
2021-04-07,1610612756,Suns,0.446,0.324,0.8,20.0,61.0,1610612762,Jazz,0.447,0.25,0.667,14.0,45.0,1
2021-04-06,1610612754,Pacers,0.432,0.3,0.75,20.0,33.0,1610612741,Bulls,0.468,0.424,0.786,28.0,57.0,0
2021-04-06,1610612737,Hawks,0.5,0.645,0.682,24.0,42.0,1610612740,Pelicans,0.407,0.316,0.75,24.0,49.0,1
2021-04-06,1610612738,Celtics,0.471,0.412,0.889,19.0,32.0,1610612755,76ers,0.466,0.375,0.744,16.0,38.0,0
2021-04-06,1610612761,Raptors,0.396,0.152,0.8,17.0,42.0,1610612747,Lakers,0.494,0.45,0.636,29.0,49.0,0
2021-04-06,1610612748,Heat,0.537,0.394,0.611,34.0,35.0,1610612763,Grizzlies,0.548,0.415,0.75,30.0,42.0,0
2021-04-06,1610612743,Nuggets,0.596,0.452,0.889,36.0,44.0,1610612765,Pistons,0.543,0.429,0.8,27.0,30.0,1
2021-04-06,1610612744,Warriors,0.479,0.375,0.882,28.0,42.0,1610612749,Bucks,0.512,0.438,0.864,25.0,40.0,1
2021-04-06,1610612746,Clippers,0.517,0.39,0.833,24.0,48.0,1610612757,Trail Blazers,0.402,0.306,0.838,18.0,48.0,1
2021-04-05,1610612751,Nets,0.457,0.313,0.769,27.0,45.0,1610612752,Knicks,0.465,0.483,0.818,24.0,41.0,1
2021-04-05,1610612761,Raptors,0.468,0.212,0.727,22.0,45.0,1610612764,Wizards,0.394,0.343,0.833,21.0,54.0,1
2021-04-05,1610612742,Mavericks,0.451,0.469,0.75,22.0,44.0,1610612762,Jazz,0.42,0.273,0.773,20.0,48.0,1
2021-04-05,1610612750,Timberwolves,0.418,0.375,0.848,22.0,51.0,1610612758,Kings,0.443,0.25,0.792,27.0,42.0,1
2021-04-05,1610612760,Thunder,0.423,0.185,0.84,17.0,42.0,1610612765,Pistons,0.516,0.464,0.875,32.0,50.0,0
2021-04-05,1610612759,Spurs,0.422,0.192,0.813,22.0,38.0,1610612739,Cavaliers,0.523,0.353,0.852,29.0,47.0,0
2021-04-05,1610612745,Rockets,0.544,0.515,0.818,28.0,38.0,1610612756,Suns,0.512,0.486,0.871,29.0,37.0,0
2021-04-04,1610612741,Bulls,0.551,0.364,0.7,29.0,40.0,1610612751,Nets,0.484,0.393,0.857,28.0,35.0,1
2021-04-04,1610612746,Clippers,0.477,0.5,0.889,23.0,50.0,1610612747,Lakers,0.4,0.304,0.75,16.0,36.0,1
2021-04-04,1610612738,Celtics,0.457,0.389,0.818,29.0,44.0,1610612766,Hornets,0.4,0.323,0.6,23.0,42.0,1
2021-04-04,1610612755,76ers,0.416,0.235,0.643,23.0,50.0,1610612763,Grizzlies,0.494,0.421,0.8,30.0,49.0,0
2021-04-04,1610612737,Hawks,0.432,0.375,0.778,19.0,49.0,1610612744,Warriors,0.467,0.25,0.714,25.0,45.0,1
2021-04-04,1610612745,Rockets,0.461,0.4,0.708,25.0,48.0,1610612740,Pelicans,0.462,0.432,0.629,26.0,55.0,0
2021-04-04,1610612743,Nuggets,0.489,0.31,0.774,27.0,54.0,1610612753,Magic,0.472,0.371,0.706,27.0,36.0,1
2021-04-03,1610612764,Wizards,0.407,0.2,0.8,12.0,44.0,1610612742,Mavericks,0.444,0.333,0.792,17.0,50.0,0
2021-04-03,1610612765,Pistons,0.354,0.321,0.7,20.0,43.0,1610612752,Knicks,0.544,0.487,0.741,31.0,44.0,0
2021-04-03,1610612748,Heat,0.537,0.395,0.75,35.0,37.0,1610612739,Cavaliers,0.473,0.323,0.84,25.0,35.0,1
2021-04-03,1610612755,76ers,0.506,0.429,0.757,26.0,42.0,1610612750,Timberwolves,0.449,0.333,0.861,17.0,36.0,1
2021-04-03,1610612759,Spurs,0.485,0.345,0.844,22.0,46.0,1610612754,Pacers,0.553,0.414,0.885,27.0,44.0,0
2021-04-03,1610612762,Jazz,0.554,0.473,0.75,34.0,50.0,1610612753,Magic,0.368,0.087,0.806,11.0,39.0,1
2021-04-03,1610612757,Trail Blazers,0.49,0.435,0.786,25.0,56.0,1610612760,Thunder,0.353,0.235,0.708,17.0,46.0,1
2021-04-03,1610612758,Kings,0.495,0.436,1.0,31.0,40.0,1610612749,Bucks,0.538,0.355,0.9,31.0,47.0,0
2021-04-02,1610612761,Raptors,0.534,0.429,0.84,26.0,53.0,1610612744,Warriors,0.329,0.324,0.778,19.0,38.0,1
2021-04-02,1610612738,Celtics,0.523,0.415,0.75,35.0,50.0,1610612745,Rockets,0.43,0.333,0.615,26.0,40.0,1
2021-04-02,1610612752,Knicks,0.36,0.316,1.0,18.0,43.0,1610612742,Mavericks,0.466,0.324,0.5,19.0,47.0,0
2021-04-02,1610612754,Pacers,0.463,0.303,0.579,29.0,48.0,1610612766,Hornets,0.453,0.258,0.69,27.0,44.0,0
2021-04-02,1610612763,Grizzlies,0.442,0.487,0.68,26.0,53.0,1610612750,Timberwolves,0.447,0.364,0.87,21.0,39.0,1
2021-04-02,1610612740,Pelicans,0.432,0.276,0.826,22.0,34.0,1610612737,Hawks,0.563,0.448,0.714,25.0,42.0,0
2021-04-02,1610612762,Jazz,0.468,0.361,0.963,16.0,43.0,1610612741,Bulls,0.483,0.25,0.765,26.0,41.0,1
2021-04-02,1610612756,Suns,0.6,0.455,0.81,36.0,41.0,1610612760,Thunder,0.393,0.395,0.783,19.0,38.0,1
2021-04-02,1610612757,Trail Blazers,0.364,0.389,0.727,19.0,45.0,1610612749,Bucks,0.544,0.308,0.895,25.0,50.0,0
2021-04-02,1610612758,Kings,0.424,0.286,0.75,24.0,38.0,1610612747,Lakers,0.473,0.515,0.6,26.0,55.0,0
2021-04-01,1610612765,Pistons,0.479,0.414,0.818,31.0,48.0,1610612764,Wizards,0.471,0.263,0.316,25.0,40.0,1
2021-04-01,1610612739,Cavaliers,0.425,0.286,0.762,26.0,40.0,1610612755,76ers,0.43,0.405,0.76,27.0,55.0,0
2021-04-01,1610612751,Nets,0.484,0.444,0.75,34.0,56.0,1610612766,Hornets,0.349,0.342,0.842,22.0,43.0,1
2021-04-01,1610612748,Heat,0.476,0.333,0.833,30.0,37.0,1610612744,Warriors,0.439,0.405,0.88,23.0,46.0,1
2021-04-01,1610612740,Pelicans,0.441,0.414,0.842,26.0,55.0,1610612753,Magic,0.425,0.2,0.87,20.0,48.0,0
2021-04-01,1610612759,Spurs,0.445,0.325,0.75,25.0,46.0,1610612737,Hawks,0.5,0.542,0.808,28.0,57.0,0
2021-04-01,1610612746,Clippers,0.412,0.294,0.875,17.0,45.0,1610612743,Nuggets,0.481,0.52,0.714,28.0,38.0,0
2021-03-31,1610612765,Pistons,0.465,0.333,0.706,29.0,36.0,1610612757,Trail Blazers,0.512,0.533,0.923,27.0,43.0,0
2021-03-31,1610612754,Pacers,0.4,0.297,0.667,23.0,48.0,1610612748,Heat,0.41,0.313,0.643,22.0,42.0,0
2021-03-31,1610612738,Celtics,0.415,0.234,0.826,20.0,36.0,1610612742,Mavericks,0.494,0.487,0.72,20.0,43.0,0
2021-03-31,1610612751,Nets,0.489,0.361,1.0,25.0,45.0,1610612745,Rockets,0.5,0.325,0.708,22.0,31.0,1
2021-03-31,1610612763,Grizzlies,0.467,0.278,0.783,23.0,46.0,1610612762,Jazz,0.427,0.327,0.76,20.0,46.0,0
2021-03-31,1610612750,Timberwolves,0.414,0.35,0.842,25.0,40.0,1610612752,Knicks,0.476,0.478,0.706,20.0,41.0,1
